lot_id,product,line,lot_start_date,planned_release_date,disposition_date,status,batch_size_L,campaign_id
FIB3944,fibryga,Line_A,2025-04-01,2025-04-10,2025-04-11,Released,973,CAMP_2025_04
FIB3945,fibryga,Line_B,2025-04-01,2025-04-17,2025-04-16,Released,770,CAMP_2025_04
OCT3946,octanate,Line_A,2025-04-02,2025-04-09,2025-04-09,Released,1924,CAMP_2025_04
FIB3947,fibryga,Line_A,2025-04-02,2025-04-12,2025-04-12,Released,915,CAMP_2025_04
FIB3948,fibryga,Line_B,2025-04-02,2025-04-10,2025-04-11,Released,1173,CAMP_2025_04
FIB3949,fibryga,Line_C,2025-04-02,2025-04-09,2025-04-09,Released,872,CAMP_2025_04
OCT3950,octanate,Line_A,2025-04-03,2025-04-12,2025-04-16,Released,1700,CAMP_2025_04
OCT3951,octanate,Line_B,2025-04-03,2025-04-10,2025-04-11,Released,1274,CAMP_2025_04
OCT3952,octanate,Line_C,2025-04-03,2025-04-14,2025-04-15,Released,1081,CAMP_2025_04
OCT3953,octanate_LV,Line_C,2025-04-03,2025-04-16,2025-04-17,Released,1310,CAMP_2025_04
FIB3954,fibryga,Line_A,2025-04-03,2025-04-18,2025-04-19,Released,1516,CAMP_2025_04
OCT3955,octanate_LV,Line_A,2025-04-04,2025-04-14,2025-04-14,Released,1373,CAMP_2025_04
OCT3956,octanate_LV,Line_C,2025-04-04,2025-04-16,2025-04-25,Released,1000,CAMP_2025_04
FIB3957,fibryga,Line_A,2025-04-04,2025-04-14,2025-04-12,Released,1705,CAMP_2025_04
OCT3958,octanate_LV,Line_B,2025-04-05,2025-04-21,2025-04-20,Released,1665,CAMP_2025_04
FIB3959,fibryga,Line_A,2025-04-05,2025-04-15,2025-04-23,Released,1715,CAMP_2025_04
FIB3960,fibryga,Line_C,2025-04-05,2025-04-17,2025-04-18,Released,1583,CAMP_2025_04
OCT3961,octanate,Line_A,2025-04-06,2025-04-19,2025-04-20,Released,1113,CAMP_2025_04
OCT3962,octanate,Line_B,2025-04-06,2025-04-14,2025-04-14,Released,1574,CAMP_2025_04
OCT3963,octanate_LV,Line_C,2025-04-06,2025-04-19,2025-04-21,Released,1347,CAMP_2025_04
FIB3964,fibryga,Line_B,2025-04-06,2025-04-18,2025-04-18,Released,953,CAMP_2025_04
FIB3965,fibryga,Line_C,2025-04-06,2025-04-17,2025-04-17,Released,1753,CAMP_2025_04
OCT3966,octanate,Line_A,2025-04-07,2025-04-23,2025-04-22,Released,1744,CAMP_2025_04
OCT3967,octanate,Line_B,2025-04-07,2025-04-18,2025-04-20,Released,1083,CAMP_2025_04
OCT3968,octanate,Line_C,2025-04-07,2025-04-18,2025-04-18,Released,535,CAMP_2025_04
FIB3969,fibryga,Line_B,2025-04-07,2025-04-14,2025-04-15,Released,762,CAMP_2025_04
FIB3970,fibryga,Line_C,2025-04-08,2025-04-18,2025-04-19,Released,1669,CAMP_2025_04
OCT3971,octanate,Line_B,2025-04-09,2025-04-18,2025-04-28,Released,588,CAMP_2025_04
OCT3972,octanate_LV,Line_A,2025-04-09,2025-04-24,2025-04-26,Released,1790,CAMP_2025_04
FIB3973,fibryga,Line_A,2025-04-09,2025-04-25,2025-04-30,Released,576,CAMP_2025_04
FIB3974,fibryga,Line_B,2025-04-09,2025-04-16,2025-04-18,Released,1123,CAMP_2025_04
FIB3975,fibryga,Line_C,2025-04-09,2025-04-17,2025-04-23,Released,1660,CAMP_2025_04
OCT3976,octanate,Line_A,2025-04-10,2025-04-17,2025-04-25,Released,718,CAMP_2025_04
OCT3977,octanate,Line_B,2025-04-10,2025-04-18,2025-04-20,Released,1182,CAMP_2025_04
FIB3978,fibryga,Line_A,2025-04-10,2025-04-26,2025-04-28,Released,504,CAMP_2025_04
OCT3979,octanate_LV,Line_B,2025-04-11,2025-04-23,2025-04-22,Released,1031,CAMP_2025_04
FIB3980,fibryga,Line_A,2025-04-11,2025-04-21,2025-04-27,Released,1610,CAMP_2025_04
FIB3981,fibryga,Line_C,2025-04-11,2025-04-21,2025-04-22,Released,890,CAMP_2025_04
OCT3982,octanate,Line_B,2025-04-12,2025-04-21,2025-04-27,Released,899,CAMP_2025_04
OCT3983,octanate,Line_C,2025-04-12,2025-04-23,2025-04-25,Released,925,CAMP_2025_04
OCT3984,octanate_LV,Line_B,2025-04-12,2025-04-22,2025-04-23,Released,1533,CAMP_2025_04
OCT3985,octanate,Line_B,2025-04-13,2025-04-28,2025-04-28,Released,1955,CAMP_2025_04
OCT3986,octanate_LV,Line_A,2025-04-13,2025-04-24,2025-04-22,Released,813,CAMP_2025_04
OCT3987,octanate,Line_A,2025-04-14,2025-04-28,2025-04-29,Released,1118,CAMP_2025_04
OCT3988,octanate,Line_B,2025-04-14,2025-04-26,2025-05-02,Released,1598,CAMP_2025_04
OCT3989,octanate_LV,Line_C,2025-04-14,2025-04-29,2025-04-29,Released,1364,CAMP_2025_04
FIB3990,fibryga,Line_A,2025-04-14,2025-04-23,2025-04-23,Released,1994,CAMP_2025_04
OCT3991,octanate,Line_A,2025-04-15,2025-04-25,2025-04-30,Released,1777,CAMP_2025_04
OCT3992,octanate,Line_C,2025-04-15,2025-04-22,2025-05-01,Released,1674,CAMP_2025_04
OCT3993,octanate_LV,Line_B,2025-04-15,2025-04-22,2025-04-23,Released,904,CAMP_2025_04
OCT3994,octanate_LV,Line_C,2025-04-15,2025-04-29,2025-04-27,Released,1872,CAMP_2025_04
FIB3995,fibryga,Line_C,2025-04-15,2025-04-22,2025-04-23,Released,790,CAMP_2025_04
OCT3996,octanate,Line_C,2025-04-16,2025-04-28,2025-04-29,Released,855,CAMP_2025_04
OCT3997,octanate_LV,Line_A,2025-04-16,2025-04-28,2025-04-29,Released,854,CAMP_2025_04
FIB3998,fibryga,Line_B,2025-04-16,2025-04-30,2025-05-01,Released,943,CAMP_2025_04
FIB3999,fibryga,Line_C,2025-04-16,2025-04-25,2025-05-02,Released,1438,CAMP_2025_04
OCT4000,octanate,Line_A,2025-04-17,2025-05-03,2025-05-01,Released,686,CAMP_2025_04
OCT4001,octanate,Line_C,2025-04-17,2025-04-26,2025-04-25,Released,1099,CAMP_2025_04
OCT4002,octanate_LV,Line_A,2025-04-17,2025-04-29,2025-05-08,Released,1030,CAMP_2025_04
FIB4003,fibryga,Line_C,2025-04-18,2025-04-29,2025-05-07,Released,1810,CAMP_2025_04
OCT4004,octanate_LV,Line_A,2025-04-19,2025-05-03,2025-05-03,Released,1535,CAMP_2025_04
OCT4005,octanate_LV,Line_C,2025-04-19,2025-04-28,2025-04-29,Released,1697,CAMP_2025_04
FIB4006,fibryga,Line_B,2025-04-19,2025-05-02,2025-05-02,Released,1959,CAMP_2025_04
FIB4007,fibryga,Line_C,2025-04-19,2025-05-04,2025-05-03,Released,1006,CAMP_2025_04
OCT4008,octanate_LV,Line_B,2025-04-20,2025-04-29,2025-05-03,Released,676,CAMP_2025_04
FIB4009,fibryga,Line_A,2025-04-20,2025-05-04,2025-05-02,Released,982,CAMP_2025_04
OCT4010,octanate_LV,Line_A,2025-04-21,2025-04-29,2025-04-27,Released,1492,CAMP_2025_04
OCT4011,octanate_LV,Line_B,2025-04-21,2025-04-28,2025-04-27,Released,1725,CAMP_2025_04
OCT4012,octanate_LV,Line_C,2025-04-21,2025-04-29,2025-04-29,Released,1922,CAMP_2025_04
FIB4013,fibryga,Line_A,2025-04-21,2025-05-07,2025-05-08,Released,1511,CAMP_2025_04
FIB4014,fibryga,Line_B,2025-04-21,2025-04-30,2025-05-10,Released,1294,CAMP_2025_04
OCT4015,octanate,Line_A,2025-04-22,2025-05-07,2025-05-06,Released,543,CAMP_2025_04
OCT4016,octanate,Line_B,2025-04-22,2025-05-03,2025-05-07,Released,1269,CAMP_2025_04
OCT4017,octanate,Line_C,2025-04-22,2025-05-04,2025-05-04,Released,1710,CAMP_2025_04
OCT4018,octanate_LV,Line_B,2025-04-22,2025-05-02,2025-04-30,Released,1917,CAMP_2025_04
FIB4019,fibryga,Line_A,2025-04-22,2025-05-03,2025-05-05,Released,537,CAMP_2025_04
FIB4020,fibryga,Line_B,2025-04-22,2025-05-07,2025-05-07,Released,524,CAMP_2025_04
FIB4021,fibryga,Line_C,2025-04-22,2025-04-29,2025-04-27,Released,1266,CAMP_2025_04
OCT4022,octanate,Line_B,2025-04-23,2025-05-08,2025-05-06,Released,1753,CAMP_2025_04
OCT4023,octanate_LV,Line_A,2025-04-23,2025-05-07,2025-05-06,Released,1313,CAMP_2025_04
FIB4024,fibryga,Line_A,2025-04-23,2025-05-09,2025-05-10,Released,977,CAMP_2025_04
FIB4025,fibryga,Line_B,2025-04-23,2025-05-07,2025-05-08,Released,1153,CAMP_2025_04
OCT4026,octanate,Line_A,2025-04-24,2025-05-06,2025-05-04,Released,1356,CAMP_2025_04
OCT4027,octanate,Line_B,2025-04-24,2025-05-07,2025-05-08,Released,790,CAMP_2025_04
OCT4028,octanate_LV,Line_A,2025-04-24,2025-05-06,2025-05-05,Released,809,CAMP_2025_04
OCT4029,octanate_LV,Line_C,2025-04-24,2025-05-06,2025-05-07,Released,947,CAMP_2025_04
FIB4030,fibryga,Line_A,2025-04-24,2025-05-10,2025-05-12,Released,976,CAMP_2025_04
OCT4031,octanate,Line_B,2025-04-25,2025-05-08,2025-05-10,Released,1860,CAMP_2025_04
OCT4032,octanate_LV,Line_A,2025-04-25,2025-05-08,2025-05-08,Released,1858,CAMP_2025_04
OCT4033,octanate_LV,Line_B,2025-04-25,2025-05-10,2025-05-18,Released,698,CAMP_2025_04
OCT4034,octanate_LV,Line_C,2025-04-25,2025-05-03,2025-05-04,Released,589,CAMP_2025_04
FIB4035,fibryga,Line_A,2025-04-25,2025-05-10,2025-05-09,Released,1942,CAMP_2025_04
FIB4036,fibryga,Line_C,2025-04-25,2025-05-03,2025-05-04,Released,693,CAMP_2025_04
OCT4037,octanate,Line_B,2025-04-26,2025-05-04,2025-05-04,Released,1547,CAMP_2025_04
OCT4038,octanate,Line_B,2025-04-27,2025-05-04,2025-05-08,Released,1587,CAMP_2025_04
OCT4039,octanate,Line_C,2025-04-27,2025-05-12,2025-05-13,Released,1133,CAMP_2025_04
FIB4040,fibryga,Line_B,2025-04-27,2025-05-10,2025-05-12,Released,1405,CAMP_2025_04
FIB4041,fibryga,Line_A,2025-04-28,2025-05-11,2025-05-09,Released,1720,CAMP_2025_04
FIB4042,fibryga,Line_C,2025-04-28,2025-05-09,2025-05-07,Released,1750,CAMP_2025_04
OCT4043,octanate,Line_A,2025-04-29,2025-05-12,2025-05-11,Released,653,CAMP_2025_04
OCT4044,octanate,Line_B,2025-04-29,2025-05-06,2025-05-07,Released,593,CAMP_2025_04
OCT4045,octanate,Line_C,2025-04-29,2025-05-15,2025-05-16,Released,730,CAMP_2025_04
OCT4046,octanate_LV,Line_A,2025-04-29,2025-05-13,2025-05-11,Released,684,CAMP_2025_04
FIB4047,fibryga,Line_A,2025-04-29,2025-05-12,2025-05-12,Released,1678,CAMP_2025_04
FIB4048,fibryga,Line_C,2025-04-29,2025-05-08,2025-05-07,Released,727,CAMP_2025_04
OCT4049,octanate,Line_B,2025-04-30,2025-05-10,2025-05-11,Released,1339,CAMP_2025_04
OCT4050,octanate,Line_C,2025-04-30,2025-05-09,2025-05-07,Released,511,CAMP_2025_04
OCT4051,octanate_LV,Line_A,2025-04-30,2025-05-10,2025-05-10,Released,896,CAMP_2025_04
OCT4052,octanate_LV,Line_C,2025-04-30,2025-05-08,2025-05-11,Released,1168,CAMP_2025_04
FIB4053,fibryga,Line_B,2025-04-30,2025-05-15,2025-05-13,Released,1227,CAMP_2025_04
OCT4054,octanate,Line_A,2025-05-01,2025-05-14,2025-05-13,Released,1851,CAMP_2025_05
OCT4055,octanate_LV,Line_A,2025-05-01,2025-05-15,2025-05-16,Released,835,CAMP_2025_05
FIB4056,fibryga,Line_C,2025-05-01,2025-05-16,2025-05-15,Released,1527,CAMP_2025_05
OCT4057,octanate,Line_B,2025-05-02,2025-05-12,2025-05-14,Released,1334,CAMP_2025_05
OCT4058,octanate_LV,Line_A,2025-05-02,2025-05-14,2025-05-15,Released,862,CAMP_2025_05
OCT4059,octanate_LV,Line_B,2025-05-02,2025-05-10,2025-05-12,Released,722,CAMP_2025_05
OCT4060,octanate_LV,Line_C,2025-05-02,2025-05-10,2025-05-11,Released,911,CAMP_2025_05
FIB4061,fibryga,Line_C,2025-05-02,2025-05-17,2025-05-16,Released,1215,CAMP_2025_05
OCT4062,octanate_LV,Line_C,2025-05-03,2025-05-10,2025-05-11,Released,1509,CAMP_2025_05
FIB4063,fibryga,Line_A,2025-05-03,2025-05-10,2025-05-10,Released,1691,CAMP_2025_05
FIB4064,fibryga,Line_B,2025-05-03,2025-05-18,2025-05-18,Released,1006,CAMP_2025_05
FIB4065,fibryga,Line_A,2025-05-04,2025-05-20,2025-05-19,Released,1608,CAMP_2025_05
FIB4066,fibryga,Line_C,2025-05-04,2025-05-18,2025-05-19,Released,1966,CAMP_2025_05
OCT4067,octanate,Line_B,2025-05-05,2025-05-18,2025-05-19,Released,1593,CAMP_2025_05
OCT4068,octanate,Line_C,2025-05-05,2025-05-14,2025-05-14,Released,1677,CAMP_2025_05
OCT4069,octanate_LV,Line_B,2025-05-05,2025-05-19,2025-05-20,Released,1203,CAMP_2025_05
OCT4070,octanate_LV,Line_C,2025-05-05,2025-05-21,2025-05-23,Released,1786,CAMP_2025_05
OCT4071,octanate_LV,Line_C,2025-05-06,2025-05-22,2025-05-22,Released,628,CAMP_2025_05
FIB4072,fibryga,Line_C,2025-05-06,2025-05-13,2025-05-14,Released,1128,CAMP_2025_05
OCT4073,octanate_LV,Line_C,2025-05-07,2025-05-18,2025-05-24,Released,1745,CAMP_2025_05
FIB4074,fibryga,Line_C,2025-05-07,2025-05-21,2025-05-23,Released,1562,CAMP_2025_05
OCT4075,octanate,Line_B,2025-05-08,2025-05-21,2025-05-19,Released,1279,CAMP_2025_05
OCT4076,octanate,Line_C,2025-05-08,2025-05-24,2025-05-24,Released,1093,CAMP_2025_05
OCT4077,octanate_LV,Line_A,2025-05-08,2025-05-24,2025-05-26,Released,520,CAMP_2025_05
OCT4078,octanate_LV,Line_B,2025-05-08,2025-05-17,2025-05-20,Released,835,CAMP_2025_05
OCT4079,octanate_LV,Line_C,2025-05-08,2025-05-22,2025-05-31,Released,1093,CAMP_2025_05
FIB4080,fibryga,Line_C,2025-05-08,2025-05-23,2025-05-25,Released,1234,CAMP_2025_05
OCT4081,octanate,Line_C,2025-05-09,2025-05-24,2025-05-23,Released,1863,CAMP_2025_05
OCT4082,octanate_LV,Line_B,2025-05-09,2025-05-20,2025-05-19,Released,1767,CAMP_2025_05
OCT4083,octanate,Line_A,2025-05-10,2025-05-22,2025-05-21,Released,529,CAMP_2025_05
OCT4084,octanate,Line_B,2025-05-10,2025-05-24,2025-05-22,Released,596,CAMP_2025_05
OCT4085,octanate,Line_C,2025-05-10,2025-05-17,2025-05-18,Released,1890,CAMP_2025_05
FIB4086,fibryga,Line_C,2025-05-10,2025-05-22,2025-05-20,Released,1642,CAMP_2025_05
OCT4087,octanate,Line_A,2025-05-11,2025-05-27,2025-05-29,Released,1608,CAMP_2025_05
OCT4088,octanate_LV,Line_A,2025-05-11,2025-05-25,2025-05-26,Released,1976,CAMP_2025_05
FIB4089,fibryga,Line_B,2025-05-11,2025-05-18,2025-05-24,Released,1375,CAMP_2025_05
FIB4090,fibryga,Line_C,2025-05-11,2025-05-19,2025-05-26,Released,1105,CAMP_2025_05
OCT4091,octanate,Line_A,2025-05-12,2025-05-23,2025-05-26,Released,1305,CAMP_2025_05
FIB4092,fibryga,Line_B,2025-05-12,2025-05-23,2025-05-24,Released,790,CAMP_2025_05
OCT4093,octanate,Line_A,2025-05-13,2025-05-25,2025-05-26,Released,1478,CAMP_2025_05
OCT4094,octanate,Line_B,2025-05-13,2025-05-26,2025-05-25,Released,870,CAMP_2025_05
OCT4095,octanate,Line_C,2025-05-13,2025-05-20,2025-05-21,Released,1800,CAMP_2025_05
OCT4096,octanate_LV,Line_B,2025-05-13,2025-05-20,2025-05-22,Released,1483,CAMP_2025_05
FIB4097,fibryga,Line_A,2025-05-13,2025-05-24,2025-05-24,Released,1262,CAMP_2025_05
OCT4098,octanate,Line_A,2025-05-14,2025-05-22,2025-05-21,Released,1594,CAMP_2025_05
OCT4099,octanate,Line_B,2025-05-14,2025-05-21,2025-05-19,Released,780,CAMP_2025_05
OCT4100,octanate,Line_C,2025-05-14,2025-05-26,2025-05-27,Released,1936,CAMP_2025_05
OCT4101,octanate_LV,Line_C,2025-05-14,2025-05-24,2025-05-23,Released,687,CAMP_2025_05
FIB4102,fibryga,Line_B,2025-05-14,2025-05-28,2025-05-29,Released,1797,CAMP_2025_05
OCT4103,octanate,Line_C,2025-05-15,2025-05-30,2025-05-30,Released,1638,CAMP_2025_05
OCT4104,octanate_LV,Line_A,2025-05-15,2025-05-27,2025-05-26,Released,870,CAMP_2025_05
OCT4105,octanate_LV,Line_C,2025-05-15,2025-05-27,2025-06-04,Released,707,CAMP_2025_05
FIB4106,fibryga,Line_C,2025-05-15,2025-05-27,2025-05-28,Released,636,CAMP_2025_05
OCT4107,octanate,Line_A,2025-05-16,2025-05-23,2025-05-21,Released,1243,CAMP_2025_05
OCT4108,octanate,Line_B,2025-05-16,2025-05-24,2025-05-26,Released,1129,CAMP_2025_05
OCT4109,octanate,Line_C,2025-05-16,2025-05-26,2025-05-25,Released,1230,CAMP_2025_05
OCT4110,octanate_LV,Line_B,2025-05-16,2025-05-31,2025-05-31,Released,729,CAMP_2025_05
FIB4111,fibryga,Line_B,2025-05-16,2025-06-01,2025-06-03,Released,908,CAMP_2025_05
FIB4112,fibryga,Line_C,2025-05-16,2025-06-01,2025-06-03,Released,973,CAMP_2025_05
OCT4113,octanate,Line_C,2025-05-17,2025-05-25,2025-05-26,Released,670,CAMP_2025_05
OCT4114,octanate_LV,Line_B,2025-05-17,2025-05-27,2025-05-28,Released,1374,CAMP_2025_05
OCT4115,octanate,Line_C,2025-05-18,2025-05-27,2025-05-28,Released,902,CAMP_2025_05
OCT4116,octanate_LV,Line_A,2025-05-18,2025-06-02,2025-06-02,Released,1901,CAMP_2025_05
OCT4117,octanate_LV,Line_B,2025-05-18,2025-05-27,2025-06-03,Released,1336,CAMP_2025_05
OCT4118,octanate_LV,Line_C,2025-05-18,2025-05-28,2025-05-27,Released,1488,CAMP_2025_05
FIB4119,fibryga,Line_C,2025-05-18,2025-06-02,2025-05-31,Released,1229,CAMP_2025_05
OCT4120,octanate,Line_C,2025-05-19,2025-06-01,2025-06-02,Released,1406,CAMP_2025_05
FIB4121,fibryga,Line_A,2025-05-19,2025-05-27,2025-05-26,Released,929,CAMP_2025_05
FIB4122,fibryga,Line_C,2025-05-19,2025-06-04,2025-06-05,Released,1788,CAMP_2025_05
OCT4123,octanate,Line_B,2025-05-20,2025-06-01,2025-06-04,Released,1912,CAMP_2025_05
OCT4124,octanate,Line_C,2025-05-20,2025-05-27,2025-05-27,Released,1482,CAMP_2025_05
OCT4125,octanate_LV,Line_A,2025-05-20,2025-05-27,2025-05-26,Released,1900,CAMP_2025_05
OCT4126,octanate_LV,Line_C,2025-05-20,2025-05-28,2025-05-29,Released,1858,CAMP_2025_05
FIB4127,fibryga,Line_C,2025-05-20,2025-05-31,2025-05-31,Released,1768,CAMP_2025_05
OCT4128,octanate,Line_B,2025-05-22,2025-06-07,2025-06-08,Released,1561,CAMP_2025_05
OCT4129,octanate_LV,Line_B,2025-05-22,2025-05-31,2025-06-10,Released,1997,CAMP_2025_05
OCT4130,octanate,Line_A,2025-05-23,2025-06-01,2025-06-02,Released,1809,CAMP_2025_05
OCT4131,octanate,Line_A,2025-05-24,2025-06-05,2025-06-05,Released,922,CAMP_2025_05
OCT4132,octanate_LV,Line_A,2025-05-24,2025-06-06,2025-06-04,Released,669,CAMP_2025_05
OCT4133,octanate_LV,Line_B,2025-05-24,2025-06-03,2025-06-02,Released,1581,CAMP_2025_05
FIB4134,fibryga,Line_C,2025-05-24,2025-06-01,2025-06-02,Released,1603,CAMP_2025_05
OCT4135,octanate,Line_A,2025-05-25,2025-06-06,2025-06-04,Released,1764,CAMP_2025_05
OCT4136,octanate,Line_A,2025-05-26,2025-06-04,2025-06-05,Released,1366,CAMP_2025_05
OCT4137,octanate,Line_C,2025-05-26,2025-06-07,2025-06-15,Released,1533,CAMP_2025_05
OCT4138,octanate_LV,Line_B,2025-05-26,2025-06-09,2025-06-07,Released,1869,CAMP_2025_05
OCT4139,octanate_LV,Line_C,2025-05-26,2025-06-04,2025-06-02,Released,748,CAMP_2025_05
FIB4140,fibryga,Line_A,2025-05-26,2025-06-05,2025-06-03,Released,521,CAMP_2025_05
FIB4141,fibryga,Line_B,2025-05-26,2025-06-10,2025-06-20,Released,1129,CAMP_2025_05
FIB4142,fibryga,Line_C,2025-05-26,2025-06-07,2025-06-08,Released,1981,CAMP_2025_05
OCT4143,octanate_LV,Line_A,2025-05-27,2025-06-11,2025-06-09,Released,587,CAMP_2025_05
OCT4144,octanate_LV,Line_B,2025-05-27,2025-06-03,2025-06-03,Released,934,CAMP_2025_05
FIB4145,fibryga,Line_A,2025-05-27,2025-06-04,2025-06-05,Released,921,CAMP_2025_05
FIB4146,fibryga,Line_B,2025-05-27,2025-06-09,2025-06-19,Released,661,CAMP_2025_05
FIB4147,fibryga,Line_C,2025-05-27,2025-06-08,2025-06-09,Released,1663,CAMP_2025_05
OCT4148,octanate,Line_A,2025-05-28,2025-06-09,2025-06-10,Released,1942,CAMP_2025_05
OCT4149,octanate,Line_B,2025-05-28,2025-06-09,2025-06-10,Released,685,CAMP_2025_05
OCT4150,octanate,Line_C,2025-05-28,2025-06-08,2025-06-07,Released,676,CAMP_2025_05
FIB4151,fibryga,Line_A,2025-05-28,2025-06-11,2025-06-11,Released,1210,CAMP_2025_05
FIB4152,fibryga,Line_C,2025-05-28,2025-06-10,2025-06-12,Released,1890,CAMP_2025_05
OCT4153,octanate_LV,Line_C,2025-05-29,2025-06-05,2025-06-06,Released,1831,CAMP_2025_05
FIB4154,fibryga,Line_A,2025-05-29,2025-06-05,2025-06-06,Released,1104,CAMP_2025_05
FIB4155,fibryga,Line_B,2025-05-29,2025-06-06,2025-06-06,Released,1025,CAMP_2025_05
FIB4156,fibryga,Line_C,2025-05-29,2025-06-11,2025-06-15,Released,1776,CAMP_2025_05
OCT4157,octanate_LV,Line_B,2025-05-30,2025-06-14,2025-06-14,Released,1338,CAMP_2025_05
FIB4158,fibryga,Line_A,2025-05-30,2025-06-11,2025-06-09,Released,886,CAMP_2025_05
OCT4159,octanate,Line_A,2025-05-31,2025-06-10,2025-06-15,Released,1496,CAMP_2025_05
OCT4160,octanate_LV,Line_C,2025-05-31,2025-06-11,2025-06-12,Released,737,CAMP_2025_05
OCT4161,octanate_LV,Line_B,2025-06-01,2025-06-15,2025-06-13,Released,1666,CAMP_2025_06
OCT4162,octanate_LV,Line_C,2025-06-01,2025-06-16,2025-06-06,Rejected,1756,CAMP_2025_06
OCT4163,octanate,Line_B,2025-06-02,2025-06-12,2025-06-12,Released,1601,CAMP_2025_06
OCT4164,octanate_LV,Line_C,2025-06-02,2025-06-13,2025-06-11,Released,1814,CAMP_2025_06
FIB4165,fibryga,Line_B,2025-06-03,2025-06-14,2025-06-12,Released,1538,CAMP_2025_06
OCT4166,octanate_LV,Line_B,2025-06-04,2025-06-14,2025-06-16,Released,1472,CAMP_2025_06
FIB4167,fibryga,Line_B,2025-06-04,2025-06-11,2025-06-09,Released,1214,CAMP_2025_06
FIB4168,fibryga,Line_C,2025-06-04,2025-06-17,2025-06-16,Released,1616,CAMP_2025_06
OCT4169,octanate,Line_A,2025-06-05,2025-06-14,2025-06-15,Released,580,CAMP_2025_06
OCT4170,octanate,Line_C,2025-06-05,2025-06-14,2025-06-13,Released,674,CAMP_2025_06
OCT4171,octanate_LV,Line_C,2025-06-05,2025-06-19,2025-06-26,Released,1072,CAMP_2025_06
FIB4172,fibryga,Line_A,2025-06-05,2025-06-12,2025-06-13,Released,1912,CAMP_2025_06
OCT4173,octanate,Line_A,2025-06-06,2025-06-16,2025-06-18,Released,991,CAMP_2025_06
OCT4174,octanate_LV,Line_A,2025-06-06,2025-06-20,2025-06-20,Released,702,CAMP_2025_06
FIB4175,fibryga,Line_A,2025-06-06,2025-06-17,2025-06-18,Released,557,CAMP_2025_06
OCT4176,octanate_LV,Line_C,2025-06-07,2025-06-16,2025-06-17,Released,1111,CAMP_2025_06
FIB4177,fibryga,Line_B,2025-06-07,2025-06-14,2025-06-15,Released,853,CAMP_2025_06
OCT4178,octanate,Line_A,2025-06-08,2025-06-24,2025-06-30,Released,1125,CAMP_2025_06
OCT4179,octanate,Line_B,2025-06-08,2025-06-21,2025-06-30,Released,940,CAMP_2025_06
OCT4180,octanate,Line_C,2025-06-08,2025-06-15,2025-06-24,Released,1418,CAMP_2025_06
OCT4181,octanate_LV,Line_B,2025-06-08,2025-06-17,2025-06-15,Released,1717,CAMP_2025_06
OCT4182,octanate_LV,Line_C,2025-06-08,2025-06-18,2025-06-19,Released,1977,CAMP_2025_06
FIB4183,fibryga,Line_A,2025-06-08,2025-06-24,2025-06-25,Released,1613,CAMP_2025_06
FIB4184,fibryga,Line_C,2025-06-08,2025-06-22,2025-06-22,Released,561,CAMP_2025_06
OCT4185,octanate,Line_A,2025-06-09,2025-06-23,2025-06-25,Released,1653,CAMP_2025_06
OCT4186,octanate,Line_C,2025-06-09,2025-06-23,2025-06-25,Released,683,CAMP_2025_06
OCT4187,octanate_LV,Line_A,2025-06-09,2025-06-16,2025-06-15,Released,828,CAMP_2025_06
OCT4188,octanate_LV,Line_B,2025-06-09,2025-06-19,2025-06-20,Released,1659,CAMP_2025_06
OCT4189,octanate_LV,Line_C,2025-06-09,2025-06-24,2025-06-22,Released,1841,CAMP_2025_06
FIB4190,fibryga,Line_A,2025-06-09,2025-06-18,2025-06-19,Released,1019,CAMP_2025_06
FIB4191,fibryga,Line_B,2025-06-09,2025-06-20,2025-06-18,Released,1515,CAMP_2025_06
FIB4192,fibryga,Line_C,2025-06-09,2025-06-18,2025-06-16,Released,1470,CAMP_2025_06
OCT4193,octanate,Line_C,2025-06-10,2025-06-23,2025-06-28,Released,961,CAMP_2025_06
OCT4194,octanate_LV,Line_B,2025-06-10,2025-06-19,2025-06-20,Released,690,CAMP_2025_06
FIB4195,fibryga,Line_A,2025-06-10,2025-06-22,2025-06-24,Released,668,CAMP_2025_06
FIB4196,fibryga,Line_B,2025-06-10,2025-06-17,2025-06-17,Released,1413,CAMP_2025_06
OCT4197,octanate,Line_B,2025-06-11,2025-06-27,2025-07-02,Released,1361,CAMP_2025_06
OCT4198,octanate_LV,Line_A,2025-06-11,2025-06-19,2025-06-20,Released,1463,CAMP_2025_06
FIB4199,fibryga,Line_B,2025-06-11,2025-06-26,2025-07-01,Released,1053,CAMP_2025_06
OCT4200,octanate,Line_B,2025-06-12,2025-06-27,2025-06-28,Released,575,CAMP_2025_06
OCT4201,octanate,Line_C,2025-06-12,2025-06-20,2025-06-18,Released,1154,CAMP_2025_06
FIB4202,fibryga,Line_A,2025-06-12,2025-06-25,2025-06-26,Released,1939,CAMP_2025_06
FIB4203,fibryga,Line_B,2025-06-12,2025-06-28,2025-06-29,Released,1022,CAMP_2025_06
OCT4204,octanate_LV,Line_B,2025-06-13,2025-06-27,2025-06-25,Released,519,CAMP_2025_06
FIB4205,fibryga,Line_A,2025-06-13,2025-06-27,2025-06-28,Released,1397,CAMP_2025_06
OCT4206,octanate,Line_A,2025-06-14,2025-06-30,2025-07-03,Released,1504,CAMP_2025_06
