deviation_id,lot_id,category,severity,description,opened_at,closed_at,capa_flag,assignee,root_cause
DEV00935,OCT2681,Equipment,Minor,Temperature excursion during lot OCT2681 processing,2024-04-27 00:00:00,2024-05-23 00:00:00,0,QA_Invest_2,Equipment
DEV00936,FIB3061,Environment,Major,HVAC issue during lot FIB3061 processing,2024-08-10 00:00:00,2024-09-25 00:00:00,1,Maint_Lead,Method
DEV00937,FIB2116,Material,Minor,Raw material OOS during lot FIB2116 processing,2023-11-23 00:00:00,2023-12-19 00:00:00,0,QA_Invest_1,Environment
DEV00938,FIB1105,Environment,Minor,HVAC issue during lot FIB1105 processing,2023-02-06 00:00:00,2023-02-28 00:00:00,0,MSAT_Engineer,System
DEV00939,FIB2301,Equipment,Minor,Filter integrity during lot FIB2301 processing,2024-01-08 00:00:00,2024-03-12 00:00:00,0,MSAT_Engineer,Under_Investigation
DEV00940,FIB3683,Equipment,Major,Temperature excursion during lot FIB3683 processing,2025-01-22 00:00:00,2025-04-02 00:00:00,1,Prod_Super_1,Equipment
DEV00941,OCT2688,System,Minor,Software malfunction during lot OCT2688 processing,2024-04-24 00:00:00,2024-08-16 00:00:00,1,Prod_Super_2,Equipment
DEV00942,FIB3973,Personnel,Minor,Documentation error during lot FIB3973 processing,2025-04-26 00:00:00,2025-07-16 00:00:00,1,Prod_Super_2,Method
DEV00943,OCT3635,Personnel,Minor,Documentation error during lot OCT3635 processing,2025-01-10 00:00:00,2025-01-27 00:00:00,0,Prod_Super_2,Material
DEV00944,OCT1268,Environment,Critical,HVAC issue during lot OCT1268 processing,2023-03-20 00:00:00,2023-07-04 00:00:00,1,MSAT_Engineer,Method
DEV00945,OCT2056,System,Minor,Database error during lot OCT2056 processing,2023-10-29 00:00:00,2024-01-11 00:00:00,0,Prod_Super_2,Personnel
DEV00946,FIB2930,Environment,Major,Clean room breach during lot FIB2930 processing,2024-07-01 00:00:00,2024-09-23 00:00:00,1,MSAT_Engineer,Equipment
DEV00947,FIB1547,Material,Minor,Vendor quality issue during lot FIB1547 processing,2023-06-05 00:00:00,2023-08-25 00:00:00,0,Prod_Super_1,Material
DEV00948,OCT1451,Material,Minor,Vendor quality issue during lot OCT1451 processing,2023-05-11 00:00:00,2023-09-02 00:00:00,0,Maint_Lead,Material
DEV00949,OCT2217,Environment,Minor,Clean room breach during lot OCT2217 processing,2023-12-21 00:00:00,2024-03-06 00:00:00,0,QA_Invest_1,System
DEV00950,OCT1931,Equipment,Minor,Temperature excursion during lot OCT1931 processing,2023-10-03 00:00:00,2024-01-30 00:00:00,0,MSAT_Engineer,Under_Investigation
DEV00951,FIB3799,Personnel,Minor,Training deviation during lot FIB3799 processing,2025-03-03 00:00:00,2025-05-04 00:00:00,0,MSAT_Engineer,Environment
DEV00952,OCT2874,System,Major,Software malfunction during lot OCT2874 processing,2024-06-24 00:00:00,2024-09-06 00:00:00,1,MSAT_Engineer,Personnel
DEV00953,FIB2651,Environment,Minor,HVAC issue during lot FIB2651 processing,2024-04-21 00:00:00,2024-07-09 00:00:00,0,QA_Invest_1,System
DEV00954,OCT2066,Equipment,Minor,Pump malfunction during lot OCT2066 processing,2023-11-14 00:00:00,2023-12-07 00:00:00,0,Prod_Super_2,Material
DEV00955,OCT2435,Equipment,Major,Pressure deviation during lot OCT2435 processing,2024-02-22 00:00:00,2024-03-28 00:00:00,1,QA_Invest_2,Under_Investigation
DEV00956,FIB3533,Equipment,Major,Pump malfunction during lot FIB3533 processing,2024-12-20 00:00:00,2025-02-01 00:00:00,1,QA_Invest_2,Material
DEV00957,OCT1946,Environment,Minor,Clean room breach during lot OCT1946 processing,2023-10-07 00:00:00,2024-01-10 00:00:00,0,Maint_Lead,Environment
DEV00958,FIB4199,Environment,Minor,Clean room breach during lot FIB4199 processing,2025-06-28 00:00:00,2025-07-28 00:00:00,1,QA_Invest_2,Material
DEV00959,OCT2216,Material,Minor,Raw material OOS during lot OCT2216 processing,2023-12-22 00:00:00,2024-02-15 00:00:00,0,Maint_Lead,Material
DEV00960,OCT3159,Environment,Major,HVAC issue during lot OCT3159 processing,2024-09-01 00:00:00,2024-12-23 00:00:00,1,Prod_Super_1,Environment
DEV00961,OCT3017,Environment,Minor,Clean room breach during lot OCT3017 processing,2024-08-04 00:00:00,2024-10-06 00:00:00,1,QA_Invest_2,Material
DEV00962,OCT3809,Material,Minor,Component shortage during lot OCT3809 processing,2025-02-27 00:00:00,2025-06-15 00:00:00,0,MSAT_Engineer,Under_Investigation
DEV00963,OCT4050,Environment,Minor,HVAC issue during lot OCT4050 processing,2025-05-03 00:00:00,2025-07-23 00:00:00,0,Prod_Super_2,Environment
DEV00964,FIB4074,Material,Minor,Raw material OOS during lot FIB4074 processing,2025-05-18 00:00:00,2025-07-16 00:00:00,0,Prod_Super_2,Method
DEV00965,OCT3299,Material,Minor,Raw material OOS during lot OCT3299 processing,2024-10-25 00:00:00,2024-11-11 00:00:00,0,Maint_Lead,Personnel
DEV00966,OCT1197,System,Minor,Database error during lot OCT1197 processing,2023-02-26 00:00:00,2023-03-26 00:00:00,0,QA_Manager,Environment
DEV00967,OCT2403,System,Minor,Database error during lot OCT2403 processing,2024-02-06 00:00:00,2024-03-14 00:00:00,0,QA_Invest_2,Personnel
DEV00968,FIB2292,Personnel,Minor,Documentation error during lot FIB2292 processing,2024-01-08 00:00:00,2024-01-27 00:00:00,1,Prod_Super_2,Environment
DEV00969,OCT4328,Personnel,Minor,Procedure not followed during lot OCT4328 processing,2025-07-23 00:00:00,2025-08-13 00:00:00,0,Prod_Super_2,Environment
DEV00970,FIB3421,System,Minor,Software malfunction during lot FIB3421 processing,2024-11-20 00:00:00,2025-02-26 00:00:00,0,Prod_Super_2,Equipment
DEV00971,OCT4131,Environment,Minor,HVAC issue during lot OCT4131 processing,2025-05-28 00:00:00,2025-07-05 00:00:00,0,Prod_Super_2,Method
DEV00972,OCT4337,Environment,Minor,Contamination risk during lot OCT4337 processing,2025-07-20 00:00:00,2025-08-15 00:00:00,0,Prod_Super_2,Material
DEV00973,OCT3216,System,Minor,Database error during lot OCT3216 processing,2024-09-20 00:00:00,2024-11-28 00:00:00,0,Maint_Lead,System
DEV00974,OCT1249,Personnel,Minor,Procedure not followed during lot OCT1249 processing,2023-03-16 00:00:00,2023-06-01 00:00:00,1,Maint_Lead,Under_Investigation
DEV00975,FIB4257,Material,Minor,Vendor quality issue during lot FIB4257 processing,2025-07-04 00:00:00,2025-07-13 00:00:00,1,QA_Invest_1,Personnel
DEV00976,OCT3230,Environment,Minor,HVAC issue during lot OCT3230 processing,2024-09-29 00:00:00,2024-12-25 00:00:00,0,Prod_Super_1,Under_Investigation
DEV00977,OCT3328,Material,Minor,Component shortage during lot OCT3328 processing,2024-10-26 00:00:00,2024-11-14 00:00:00,1,QA_Invest_1,Under_Investigation
DEV00978,OCT2341,Equipment,Minor,Pressure deviation during lot OCT2341 processing,2024-01-24 00:00:00,2024-03-14 00:00:00,1,Prod_Super_1,Personnel
DEV00979,FIB2070,System,Minor,Software malfunction during lot FIB2070 processing,2023-11-03 00:00:00,2024-02-18 00:00:00,0,Prod_Super_2,Method
DEV00980,OCT3440,Material,Major,Vendor quality issue during lot OCT3440 processing,2024-11-29 00:00:00,2025-01-20 00:00:00,1,Maint_Lead,Personnel
DEV00981,FIB1593,Personnel,Minor,Training deviation during lot FIB1593 processing,2023-06-24 00:00:00,2023-09-02 00:00:00,1,Prod_Super_1,Under_Investigation
DEV00982,OCT2977,Personnel,Major,Procedure not followed during lot OCT2977 processing,2024-07-27 00:00:00,2024-08-26 00:00:00,1,MSAT_Engineer,Under_Investigation
DEV00983,FIB3035,Material,Major,Component shortage during lot FIB3035 processing,2024-07-31 00:00:00,2024-08-28 00:00:00,0,QA_Invest_1,Environment
DEV00984,FIB3018,Personnel,Major,Procedure not followed during lot FIB3018 processing,2024-08-02 00:00:00,2024-09-12 00:00:00,0,QA_Invest_1,Equipment
DEV00985,OCT1986,Environment,Minor,Clean room breach during lot OCT1986 processing,2023-10-10 00:00:00,2024-02-03 00:00:00,0,Prod_Super_2,Method
DEV00986,OCT2300,System,Minor,Label printing issue during lot OCT2300 processing,2024-01-15 00:00:00,2024-02-07 00:00:00,0,QA_Invest_2,Equipment
DEV00987,FIB1160,Personnel,Major,Training deviation during lot FIB1160 processing,2023-02-23 00:00:00,2023-05-03 00:00:00,0,MSAT_Engineer,Material
DEV00988,OCT2261,Material,Minor,Component shortage during lot OCT2261 processing,2024-01-05 00:00:00,2024-03-07 00:00:00,1,QA_Manager,System
DEV00989,OCT3479,Personnel,Minor,Documentation error during lot OCT3479 processing,2024-11-26 00:00:00,2025-03-18 00:00:00,1,QA_Manager,Personnel
DEV00990,OCT2634,Equipment,Minor,Pump malfunction during lot OCT2634 processing,2024-04-14 00:00:00,2024-07-02 00:00:00,0,QA_Invest_2,Equipment
DEV00991,OCT1608,Personnel,Minor,Procedure not followed during lot OCT1608 processing,2023-07-13 00:00:00,2023-09-02 00:00:00,0,Prod_Super_2,Environment
DEV00992,FIB4380,System,Minor,Software malfunction during lot FIB4380 processing,2025-08-13 00:00:00,2025-08-17 00:00:00,0,Prod_Super_2,System
DEV00993,OCT1416,Equipment,Minor,Filter integrity during lot OCT1416 processing,2023-05-05 00:00:00,2023-06-07 00:00:00,0,QA_Invest_2,Environment
DEV00994,FIB4261,Material,Major,Vendor quality issue during lot FIB4261 processing,2025-06-29 00:00:00,2025-07-07 00:00:00,1,Prod_Super_1,Method
DEV00995,OCT3211,Personnel,Minor,Training deviation during lot OCT3211 processing,2024-09-14 00:00:00,2024-12-19 00:00:00,0,Prod_Super_2,System
DEV00996,FIB3447,System,Major,Database error during lot FIB3447 processing,2024-11-16 00:00:00,2025-01-31 00:00:00,1,QA_Invest_1,Material
DEV00997,OCT1332,Personnel,Critical,Documentation error during lot OCT1332 processing,2023-04-18 00:00:00,2023-05-20 00:00:00,1,Prod_Super_1,Method
DEV00998,OCT2749,Material,Minor,Vendor quality issue during lot OCT2749 processing,2024-05-14 00:00:00,2024-06-26 00:00:00,1,QA_Manager,Equipment
DEV00999,OCT3564,Material,Minor,Vendor quality issue during lot OCT3564 processing,2024-12-21 00:00:00,2025-02-22 00:00:00,0,Prod_Super_2,System
DEV01000,FIB3390,System,Minor,Software malfunction during lot FIB3390 processing,2024-11-07 00:00:00,2025-01-16 00:00:00,0,Prod_Super_1,System
DEV01001,OCT4376,System,Major,Label printing issue during lot OCT4376 processing,2025-08-12 00:00:00,,0,QA_Invest_1,Under_Investigation
DEV01002,OCT1514,System,Minor,Database error during lot OCT1514 processing,2023-05-24 00:00:00,2023-06-30 00:00:00,0,QA_Manager,Method
DEV01003,OCT4138,Personnel,Major,Training deviation during lot OCT4138 processing,2025-05-30 00:00:00,2025-06-15 00:00:00,1,QA_Manager,Method
DEV01004,FIB3285,Environment,Major,Contamination risk during lot FIB3285 processing,2024-10-09 00:00:00,2025-01-15 00:00:00,1,QA_Invest_1,System
DEV01005,OCT2412,Personnel,Major,Training deviation during lot OCT2412 processing,2024-02-14 00:00:00,2024-03-15 00:00:00,1,QA_Invest_1,System
DEV01006,FIB3394,Equipment,Major,Pump malfunction during lot FIB3394 processing,2024-11-06 00:00:00,2024-12-27 00:00:00,1,Prod_Super_2,System
DEV01007,FIB3671,System,Minor,Database error during lot FIB3671 processing,2025-01-21 00:00:00,2025-03-17 00:00:00,1,QA_Manager,Equipment
DEV01008,FIB3595,System,Minor,Software malfunction during lot FIB3595 processing,2025-01-10 00:00:00,2025-04-28 00:00:00,1,MSAT_Engineer,Equipment
DEV01009,FIB4490,Material,Major,Component shortage during lot FIB4490 processing,2025-09-01 00:00:00,2025-09-15 00:00:00,1,QA_Manager,Environment
DEV01010,FIB3214,System,Minor,Database error during lot FIB3214 processing,2024-09-15 00:00:00,2024-12-04 00:00:00,0,Maint_Lead,Method
DEV01011,OCT4356,Personnel,Minor,Training deviation during lot OCT4356 processing,2025-07-30 00:00:00,2025-08-07 00:00:00,0,MSAT_Engineer,Under_Investigation
DEV01012,FIB1013,System,Minor,Label printing issue during lot FIB1013 processing,2023-01-19 00:00:00,2023-03-01 00:00:00,1,QA_Invest_2,Method
DEV01013,FIB3587,Environment,Critical,Contamination risk during lot FIB3587 processing,2024-12-26 00:00:00,2025-02-12 00:00:00,1,QA_Invest_2,Under_Investigation
DEV01014,OCT2954,Personnel,Major,Training deviation during lot OCT2954 processing,2024-07-05 00:00:00,2024-09-30 00:00:00,1,QA_Invest_1,Material
DEV01015,OCT1509,Material,Minor,Component shortage during lot OCT1509 processing,2023-05-28 00:00:00,2023-06-21 00:00:00,0,QA_Invest_1,Under_Investigation
DEV01016,FIB1540,Material,Major,Raw material OOS during lot FIB1540 processing,2023-06-11 00:00:00,2023-09-05 00:00:00,1,QA_Invest_2,Under_Investigation
DEV01017,FIB3451,Environment,Minor,Contamination risk during lot FIB3451 processing,2024-11-20 00:00:00,2025-02-11 00:00:00,0,Prod_Super_2,System
DEV01018,OCT2261,Personnel,Minor,Documentation error during lot OCT2261 processing,2024-01-06 00:00:00,2024-03-05 00:00:00,0,QA_Manager,System
